"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.566407735889964,0.586575506681401,0.624983344464261,0.595617145786185,0,0.0612764194767981,0.130180808394247,0.159062415529157,0.12447932989479
"2",0.566407735889964,0.586575506681401,0.579059723353309,0.58309903513757,0,0.0612764194767981,0.130180808394247,0.103852209066796,0.124799528577219
"3",0.566407735889964,0.586575506681401,0.468030643040002,0.465590322007606,0,0.0612764194767981,0.130180808394247,0.0912446402931886,0.147231252665602
"4",0.566407735889964,0.586575506681401,0.345383202348169,0.338840772173152,0,0.0612764194767981,0.130180808394247,0.0554490499895032,0.117981748908765
"5",0.566407735889964,0.586575506681401,0.315773484505615,0.309932407407569,0,0.0612764194767981,0.130180808394247,0.0459703463957477,0.105963027991118
"6",0.566407735889964,0.586575506681401,0.304694106222182,0.292421949678679,0,0.0612764194767981,0.130180808394247,0.0370740565527401,0.0884139294630598
"7",0.566407735889964,0.586575506681401,0.306408909472115,0.290816841851452,0,0.0612764194767981,0.130180808394247,0.0395893307514345,0.0858706625306568
"8",0.566407735889964,0.586575506681401,0.305674433166787,0.290247405624787,0,0.0612764194767981,0.130180808394247,0.0407264516154793,0.0872632297621698
"9",0.566407735889964,0.586575506681401,0.303696764185494,0.28568261684085,0,0.0612764194767981,0.130180808394247,0.0386307333970887,0.0670512439734706
"10",0.566407735889964,0.586575506681401,0.304727092290234,0.287814602953151,0,0.0612764194767981,0.130180808394247,0.0378306034444869,0.0671040159254157
"11",0.566407735889964,0.586575506681401,0.304564196858178,0.289453114545238,0,0.0612764194767981,0.130180808394247,0.0369345505237902,0.0664155711844422
"12",0.566407735889964,0.586575506681401,0.303249283888994,0.292228428698925,0,0.0612764194767981,0.130180808394247,0.0375238969088833,0.0890486397008645
